gene_id_go,gene_description,geneLink,GO
TNFSF14,TNF superfamily member 14,https://www.ncbi.nlm.nih.gov/gene/?term=8740,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
TNFSF14,TNF superfamily member 14,https://www.ncbi.nlm.nih.gov/gene/?term=8740,cellular response to mechanical stimulus
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,regulation of cell growth
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,cytokine receptor activity
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,extracellular region
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,cytoplasm
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,integral component of plasma membrane
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,defense response
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,cell surface
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,membrane
IL17RB,interleukin 17 receptor B,https://www.ncbi.nlm.nih.gov/gene/?term=55540,cytokine-mediated signaling pathway
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,positive regulation of neurotransmitter secretion
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,protein binding
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,nucleus
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,cytoplasm
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,endoplasmic reticulum membrane
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,cytosol
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,post-Golgi vesicle-mediated transport
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,blood coagulation
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,anterograde axon cargo transport
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,endosome membrane
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,positive regulation of gene expression
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,regulation of dopamine secretion
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,postsynaptic density
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,sarcoplasm
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,cell junction
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,axon
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,growth cone
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,synaptic vesicle membrane
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,synaptic vesicle membrane
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,BLOC-1 complex
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,neuron projection development
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,actin cytoskeleton reorganization
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,melanosome organization
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,melanosome membrane
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,sarcolemma
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,neuron projection
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,dendritic spine
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,postsynaptic membrane
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,anterograde synaptic vesicle transport
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,neuron projection morphogenesis
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,platelet dense granule organization
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,regulation of dopamine receptor signaling pathway
DTNBP1,dystrobrevin binding protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=84062,membrane organization
CDRT1,CMT1A duplicated region transcript 1,https://www.ncbi.nlm.nih.gov/gene/?term=374286,molecular_function
CDRT1,CMT1A duplicated region transcript 1,https://www.ncbi.nlm.nih.gov/gene/?term=374286,cellular_component
CDRT1,CMT1A duplicated region transcript 1,https://www.ncbi.nlm.nih.gov/gene/?term=374286,biological_process
NIP7,"NIP7, nucleolar pre-rRNA processing protein",https://www.ncbi.nlm.nih.gov/gene/?term=51388,protein binding
NIP7,"NIP7, nucleolar pre-rRNA processing protein",https://www.ncbi.nlm.nih.gov/gene/?term=51388,nucleolus
NIP7,"NIP7, nucleolar pre-rRNA processing protein",https://www.ncbi.nlm.nih.gov/gene/?term=51388,ribosome assembly
NIP7,"NIP7, nucleolar pre-rRNA processing protein",https://www.ncbi.nlm.nih.gov/gene/?term=51388,poly(A) RNA binding
CENPM,centromere protein M,https://www.ncbi.nlm.nih.gov/gene/?term=79019,mitotic cell cycle
CENPM,centromere protein M,https://www.ncbi.nlm.nih.gov/gene/?term=79019,condensed chromosome kinetochore
CENPM,centromere protein M,https://www.ncbi.nlm.nih.gov/gene/?term=79019,nucleus
CENPM,centromere protein M,https://www.ncbi.nlm.nih.gov/gene/?term=79019,cytosol
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,plasma membrane
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,integral component of plasma membrane
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,carbohydrate metabolic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,integral component of membrane
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,glycosaminoglycan metabolic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,hyaluronan metabolic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,hyaluronan biosynthetic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,hyaluronan biosynthetic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,hyaluronan biosynthetic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,hyaluranon cable
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,small molecule metabolic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,extracellular polysaccharide biosynthetic process
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,positive regulation of transcription DNA-templated
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,hyaluronan synthase activity
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,extracellular matrix assembly
HAS3,hyaluronan synthase 3,https://www.ncbi.nlm.nih.gov/gene/?term=3038,positive regulation of hyaluranon cable assembly
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,DNA damage checkpoint
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,XY body
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,DNA binding
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,protein kinase activity
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,protein serine/threonine kinase activity
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,protein binding
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,ATP binding
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,nucleoplasm
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,chromosome
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,DNA replication
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,DNA repair
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,cellular response to DNA damage stimulus
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,cell cycle
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,multicellular organismal development
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,negative regulation of DNA replication
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,PML body
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,peptidyl-serine phosphorylation
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,MutLalpha complex binding
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,MutSalpha complex binding
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,cellular response to UV
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,response to drug
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,regulation of protein binding
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,positive regulation of DNA damage response signal transduction by p53 class mediator
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,protein autophosphorylation
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,cellular response to gamma radiation
ATR,ATR serine/threonine kinase,https://www.ncbi.nlm.nih.gov/gene/?term=545,replicative senescence
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,Golgi membrane
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,regulation of receptor internalization
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,GTPase activity
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,receptor signaling protein activity
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,protein binding
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,GTP binding
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,cytosol
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,plasma membrane
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,GTP catabolic process
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,phospholipid metabolic process
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,phosphatidylinositol biosynthetic process
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,cellular copper ion homeostasis
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,retrograde vesicle-mediated transport Golgi to ER
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,post-Golgi vesicle-mediated transport
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,small GTPase mediated signal transduction
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,postsynaptic density
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,protein transport
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,viral process
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,antigen processing and presentation of exogenous peptide antigen via MHC class II
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,sarcomere
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,cell junction
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,regulation of Arp2/3 complex-mediated actin nucleation
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,neuron projection
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,small molecule metabolic process
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,poly(A) RNA binding
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,postsynaptic membrane
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,COPI coating of Golgi vesicle
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,perinuclear region of cytoplasm
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,regulation of defense response to virus by virus
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,long term synaptic depression
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,membrane organization
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,extracellular vesicular exosome
ARF1,ADP ribosylation factor 1,https://www.ncbi.nlm.nih.gov/gene/?term=375,dendritic spine organization
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,regulation of respiratory gaseous exchange by neurological system process
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,receptor activity
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,integral component of plasma membrane
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,integral component of plasma membrane
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,neuron cell-cell adhesion
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,synapse assembly
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,synapse assembly
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,synapse assembly
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,cell surface
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,cell surface
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,membrane
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,single organismal cell-cell adhesion
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,sensory perception of pain
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,cell junction
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,positive regulation of synaptic transmission GABAergic
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,protein localization to synapse
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,locomotory exploration behavior
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,neurexin family protein binding
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,neurexin family protein binding
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,neurexin family protein binding
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,presynaptic membrane
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,synapse
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,synapse
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,postsynaptic membrane
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,cell-cell junction maintenance
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,regulation of synaptic transmission
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,synapse organization
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,cell adhesion molecule binding
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,neuromuscular process controlling balance
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,positive regulation of synapse assembly
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,positive regulation of synaptic transmission glutamatergic
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,inhibitory synapse
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,terminal button organization
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,postsynaptic membrane assembly
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,presynaptic membrane assembly
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,gephyrin clustering
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,postsynaptic density protein 95 clustering
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,positive regulation of inhibitory postsynaptic membrane potential
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity
NLGN2,neuroligin 2,https://www.ncbi.nlm.nih.gov/gene/?term=57555,positive regulation of excitatory postsynaptic membrane potential
RPS29,ribosomal protein S29,https://www.ncbi.nlm.nih.gov/gene/?term=6235,nuclear-transcribed mRNA catabolic process nonsense-mediated decay
RPS29,ribosomal protein S29,https://www.ncbi.nlm.nih.gov/gene/?term=6235,structural constituent of ribosome
RPS29,ribosomal protein S29,https://www.ncbi.nlm.nih.gov/gene/?term=6235,cytoplasm
RPS29,ribosomal protein S29,https://www.ncbi.nlm.nih.gov/gene/?term=6235,cytosol
