gene_id_go,gene_description,geneLink,GO
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,positive regulation of angiogenesis
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,negative regulation of insulin receptor signaling pathway
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,androgen receptor binding
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,B cell receptor signaling pathway
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,positive regulation of B cell receptor signaling pathway
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,positive regulation of NF-kappaB transcription factor activity
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,extracellular vesicular exosome
Prkcb,"protein kinase C, beta",https://www.ncbi.nlm.nih.gov/gene/?term=25023,cellular response to carbohydrate stimulus
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,actin binding
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,inorganic anion exchanger activity
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,integral component of plasma membrane
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,anion transport
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,chloride transport
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,protein C-terminus binding
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,bicarbonate transmembrane transporter activity
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,chloride transmembrane transporter activity
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,anion:anion antiporter activity
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,bicarbonate transport
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,membrane
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,basolateral plasma membrane
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,Z disc
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,ankyrin binding
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,cortical cytoskeleton
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,protein homodimerization activity
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,extracellular vesicular exosome
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,blood microparticle
Slc4a1,solute carrier family 4 member 1,https://www.ncbi.nlm.nih.gov/gene/?term=24779,chloride transmembrane transport
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,protein binding
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,ATP binding
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,mitochondrion
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,mitochondrial inner membrane
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,peroxisome
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,peroxisomal membrane
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,peroxisomal matrix
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,ATP catabolic process
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,fatty acid beta-oxidation
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,peroxisome organization
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,response to organic cyclic compound
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,peroxisomal long-chain fatty acid import
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,membrane
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,integral component of membrane
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,ATPase activity
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,response to drug
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,ATPase activity coupled to transmembrane movement of substances
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,very long-chain fatty acid catabolic process
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,protein homodimerization activity
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,intracellular membrane-bounded organelle
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,protein self-association
Abcd3,ATP binding cassette subfamily D member 3,https://www.ncbi.nlm.nih.gov/gene/?term=25270,transmembrane transport
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,nucleosome
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,DNA binding
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,cell
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,nucleus
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,nucleolus
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,multicellular organismal development
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,spermatogenesis
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,binding of sperm to zona pellucida
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,acrosome reaction
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,penetration of zona pellucida
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,zinc ion binding
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,cell differentiation
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,sperm motility
Tnp2,transition protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24840,metal ion binding
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,molecular_function
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,transmembrane signaling receptor activity
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,cytoplasm
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,plasma membrane
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,cell surface receptor signaling pathway
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,T cell receptor complex
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,alpha-beta T cell receptor complex
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,identical protein binding
Cd247,Cd247 molecule,https://www.ncbi.nlm.nih.gov/gene/?term=25300,T cell receptor signaling pathway
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,ureteric bud development
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,branching involved in ureteric bud morphogenesis
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,immunological synapse formation
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,immunological synapse
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,endothelial cell proliferation
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,lens development in camera-type eye
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,T cell cytokine production
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,protein binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,basal lamina
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,nucleus
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cytoplasm
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,endoplasmic reticulum
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,endoplasmic reticulum membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,Golgi apparatus
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,microtubule
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cell-cell junction
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,tight junction
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,actin filament organization
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cell adhesion
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,protein C-terminus binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,protein localization
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,positive regulation of cell proliferation
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cytoplasmic side of plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,basal plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,postsynaptic density
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,potassium channel regulator activity
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,basolateral plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,lateral plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,single organismal cell-cell adhesion
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,protein kinase binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,phosphatase binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cell junction
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,PDZ domain binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,T-tubule
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,peristalsis
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,positive regulation of actin filament polymerization
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cortical actin cytoskeleton organization
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,cell projection membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,mitogen-activated protein kinase kinase binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,membrane raft organization
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,neuromuscular junction
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,regulation of myelination
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,activation of protein kinase activity
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,regulation of protein localization
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,protein complex scaffold
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,node of Ranvier
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,ionotropic glutamate receptor binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,myelin sheath abaxonal region
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,T cell activation
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,negative regulation of T cell proliferation
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,regulation of membrane potential
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,presynaptic membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,amyloid precursor protein metabolic process
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,neuron projection
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,lateral loop
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,positive regulation of potassium ion transport
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,ion channel binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,membrane raft
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,synapse
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,postsynaptic membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,negative regulation of mitotic cell cycle
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,perinuclear region of cytoplasm
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,reproductive structure development
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,embryonic skeletal system morphogenesis
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,tissue morphogenesis
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,smooth muscle tissue development
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,negative regulation of epithelial cell proliferation
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,negative regulation of protein kinase B signaling
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,hard palate development
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,extracellular vesicular exosome
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,tight junction assembly
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,protein localization to plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,positive regulation of establishment of protein localization to plasma membrane
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,L27 domain binding
Dlg1,discs large MAGUK scaffold protein 1,https://www.ncbi.nlm.nih.gov/gene/?term=25252,MPP7-DLG1-LIN7 complex
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,response to hypoxia
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,embryonic placenta development
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,positive regulation of endothelial cell proliferation
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,monocyte chemotaxis
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,positive regulation of glomerular filtration
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,receptor binding
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,platelet-derived growth factor receptor binding
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,collagen binding
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,extracellular space
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,cytoplasm
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,DNA replication
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,protein phosphorylation
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,substrate-dependent cell migration
Pdgfb,platelet derived growth factor subunit B,https://www.ncbi.nlm.nih.gov/gene/?term=24628,heart development
